id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
5813,C10-0001505-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/23/2024 00:00:00,10/23/2026 00:00:00,,Mmr Roll Inc,A Green Alternative,"Matteo Tabibzadeh, Michael  Moussalli, Xuanqiu  Xin",Corporation,Data Not Available,"2335 Roll Dr, Suite 4",San Diego,CA,San Diego,92154,Matteo@agasandiego.Com,(949) 701-6996,Data Not Available,32.555866,-116.9368
5814,C10-0001506-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/30/2024 00:00:00,10/30/2026 00:00:00,,"Culture Cc Indio, Inc.","CULTURE CC INDIO, INC","DEVON JULIAN, GURPREET SANGHA, Julie Le",Corporation,Data Not Available,45151 Oasis St,Indio,CA,Riverside,92201,Julie@culturecannabisclub.Com,(714) 657-9628,Data Not Available,33.72024,-116.221145
5815,C10-0001507-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,10/30/2024 00:00:00,10/30/2026 00:00:00,,Shryne Artesia LLC,STIIIZY Artesia,"Chaudhry Ali, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,"11729 South St, Suite B",Artesia,CA,Los Angeles,90701,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,33.85885,-118.083722
5816,C10-0001508-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/07/2024 00:00:00,11/07/2025 00:00:00,,5707 Ventures LLC,Cali Buds,Vyasa Pearson,Limited Liability Company,Data Not Available,2885 E Washington Blvd,Los Angeles,CA,Los Angeles,90023,Alex.Bloomconsulting@gmail.Com,(480) 329-9439,Data Not Available,34.017642,-118.217543
5817,C10-0001509-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/08/2024 00:00:00,11/08/2026 00:00:00,,"Eagle Eye, LLC",Eagle Eye Napa,Corinne Rees,Corporation,Data Not Available,2550 Oak St,Napa,CA,Napa,94559,Julie.Eagleeyenapa@gmail.Com,(707) 738-6758,Data Not Available,38.295875,-122.301392
6112,C10-0001510-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/14/2024 00:00:00,11/14/2026 00:00:00,,"Seascape Holdings, Inc.",HIGH SEAS,"Matteo Tabibzadeh, Michael Moussalli, Xuanqui Xin",Corporation,Data Not Available,1921 Harbor Blvd,Costa Mesa,CA,Orange,92627,Matteo@shophighseas.Com,(949) 701-6996,Data Not Available,33.644368,-117.919327
6113,C10-0001511-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/15/2024 00:00:00,11/15/2026 00:00:00,,"3242 Enterprises, Inc.",Green Mart,"Mikael  Marczak, Richard  Wood",Corporation,Data Not Available,"1325 E St Andrew Pl, Unit B",Santa Ana,CA,Orange,92705,Rick@grnmrt.Com,(510) 325-2246,Data Not Available,33.72325,-117.852473
6114,C10-0001512-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/15/2024 00:00:00,11/15/2026 00:00:00,,Shryne Hawthorne LLC,Shryne Hawthorne LLC,"Chaundry Ali, Isaac Kim, James Kim, Tak  Sato, Vivian Khong",Limited Liability Company,Data Not Available,12801 Crenshaw Blvd,Hawthorne,CA,Los Angeles,90250,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,33.916226,-118.327227
6115,C10-0001513-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/15/2024 00:00:00,11/15/2026 00:00:00,,Shryne Lynwood LLC,tbd,"Chaundry Ali, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,"10838 Long Beach Blvd, Unit 101 & 102",Lynwood,CA,Los Angeles,90262,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,33.934526,-118.212349
6116,C10-0001514-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/15/2024 00:00:00,11/15/2026 00:00:00,,Authentic Tracy LLC,TBD,"Brian Mitchell, James Kim, Nikos Sotiriadis, Tony Huang",Limited Liability Company,Data Not Available,775 Clover Rd,Tracy,CA,San Joaquin,95376,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,37.761803,-121.436997
6117,C10-0001515-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/15/2024 00:00:00,11/15/2026 00:00:00,,Shryne Ventura LLC,STIIIZY Ventura,"Chaudhry Ali, Isaac Kim, James Kim, Tak Sato, Vivian Khong",Limited Liability Company,Data Not Available,1860 Victoria Ave,Ventura,CA,Ventura,93003,Licensing@shrynegroup.Com,(213) 567-4201,Data Not Available,34.257165,-119.2102767
6118,C10-0001517-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/18/2024 00:00:00,11/18/2026 00:00:00,,"Valley Pure Farmersville, LLC",Valley Pure,Bruce Kopitar,Limited Liability Company,Data Not Available,293 Noble Ave,Farmersville,CA,Tulare,93223,Bruce@greensmartfarmer.Com,(559) 786-8882,Data Not Available,36.324939,-119.209695
6119,C10-0001518-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/21/2024 00:00:00,11/21/2026 00:00:00,,Catalyst - San Diego Km LLC,Catalyst - Kearny Mesa,Elliot Lewis,Limited Liability Company,Data Not Available,"5125 Convoy St, Suite 211",San Diego,CA,San Diego,92111,Elliotlewis6700@catalystcannabis.Co,(562) 754-7827,Data Not Available,32.835018,-117.152034
6120,C10-0001519-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/22/2024 00:00:00,11/22/2026 00:00:00,,"Double Golden Eagle, LLC [Equity Retailer]",Tree House [Equity Retailer],"DANIEL SOSA, Steven Keirn",Limited Liability Company,Data Not Available,20907 Roscoe Blvd,Los Angeles,CA,Los Angeles,91304,Danielmichaelsosa@gmail.Com,(323) 348-9439,Data Not Available,34.220415,-118.58901
6121,C10-0001520-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,11/23/2024 00:00:00,11/23/2026 00:00:00,,Gates Of Lemuria LLC [Equity Retailer],Al'S DEPOT & EMPROIUM [Equity Retailer],Alan Magana,Limited Liability Company,Data Not Available,4116 Pine St,Dunsmuir,CA,Siskiyou,96025,Gatesoflemuriaproductions@gmail.Com,(530) 340-4757,Data Not Available,41.210871,-122.271718
6122,C10-0001521-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,05/16/2025 00:00:00,05/16/2027 00:00:00,,Pgsr Management LLC [Equity Retailer],Toasty [Equity Retailer],"Angilbert Sarkis, Ashley Smith",Limited Liability Company,Data Not Available,1236 C St,Sacramento,CA,Sacramento,95814,E1evendelivered@gmail.Com,(916) 479-4413,Data Not Available,38.586621,-121.486443
6123,C10-0001522-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,12/03/2024 00:00:00,12/03/2026 00:00:00,,Electric Ave. Holdings,ELECTRIC AVE. HOLDINGS,"Anthony Christopoulos, Brandon Vargas",Corporation,Data Not Available,9282 Mission Blvd,Jurupa Valley,CA,Riverside,92509,Bvargasemail@gmail.Com,(714) 588-5625,Data Not Available,34.01159,-117.48632
6124,C10-0001523-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,12/03/2024 00:00:00,12/03/2026 00:00:00,,Kicks 66 LLC,Cavi Land,"Michael Brunson, Vietnam Nguyen",Limited Liability Company,Data Not Available,300 J St,Needles,CA,San Bernardino,92363,Kicks66LLC@gmail.Com,(424) 303-3938,Data Not Available,34.840321,-114.610989
6125,C10-0001524-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,12/08/2024 00:00:00,12/08/2026 00:00:00,,Pauwels LLC [Equity Retailer],Pauwels Cannabis [Equity Retailer],"David Pauwels, Flora Rahmani, Tiffany Andersen",Limited Liability Company,Data Not Available,506 S San Vicente Blvd,Los Angeles,CA,Los Angeles,90048,Thepauwelscompany@gmail.Com,(323) 630-4413,Data Not Available,34.06426817,-118.37196535
6126,C10-0001525-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,12/11/2024 00:00:00,12/11/2026 00:00:00,,Otc Manteca LLC,Off the Charts,"Norman Yousif, Sean Maddocks",Limited Liability Company,Data Not Available,2325 W Yosemite Ave,Manteca,CA,San Joaquin,95337,Normanyousif11@gmail.Com,(949) 291-0587,Data Not Available,37.797722,-121.25759
6127,C10-0001526-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,12/13/2024 00:00:00,12/13/2025 00:00:00,,"L&E Retail, LLC","L&E RETAIL, LLC","Diana Popok Romero, Leonid Okhman",Limited Liability Company,Data Not Available,4369 S Van Ness Ave,Los Angeles,CA,Los Angeles,90062,Lenuk7775@gmail.Com,(323) 899-5059,Data Not Available,34.003941,-118.317377
6128,C10-0001527-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/06/2025 00:00:00,01/06/2027 00:00:00,,Mojave Fields,The Cure Company Pico,"Gerardo Queredo, Gilbert Sanchez",Corporation,Data Not Available,5546 W Pico Blvd,Los Angeles,CA,Los Angeles,90019,Mojavefields@gmail.Com,(323) 540-1784,Data Not Available,34.049339,-118.359515
6129,C10-0001528-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/07/2025 00:00:00,01/07/2027 00:00:00,,Green Qween Sherman Oaks LLC,Green Qween Sherman Oaks LLC,"Andres Rigal, Taylor Bazley",Limited Liability Company,Data Not Available,13711 Ventura Blvd,Sherman Oaks,CA,Los Angeles,91423,Taylor@thegreenqween.Com,(619) 721-7897,Data Not Available,34.148347,-118.431656
6130,C10-0001529-LIC,Active,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,01/08/2025 00:00:00,01/09/2027 00:00:00,,Secure Cannabis Exchange. LLC,"CLOVEST RETAIL 6563, LLC","CHONSIE BULLOCK, David Weeks, TEVES LEE",Limited Liability Company,Data Not Available,6563 S Normandie Ave,Los Angeles,CA,Los Angeles,90044,Clovestretail6563@gmail.Com,(310) 689-6158,Data Not Available,33.979396,-118.300442
6131,C10-0001530-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/09/2025 00:00:00,01/09/2027 00:00:00,,P.F.F. Consulting Inc,WOODLAND CANNABIS DISPENSARY,"Deanna Garcia, Kimberly  Cargile, Laura Mendez",Corporation,Data Not Available,163 Court St,Woodland,CA,Yolo,95695,Woodlandwellnesscollective@gmail.Com,(916) 296-3279,Data Not Available,38.679164,-121.780153
6132,C10-0001531-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/10/2025 00:00:00,01/10/2027 00:00:00,,"Flavors Of Antioch, LLC",Flavors of Antioch,Angilbert Sarkis,Limited Liability Company,Data Not Available,2615 Somersville Rd,Antioch,CA,Contra Costa,94509,Corp@flavorsantioch.Com,(209) 238-9102,Data Not Available,37.999866,-121.841465
6133,C10-0001532-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/13/2025 00:00:00,01/13/2027 00:00:00,,Greenrock LLC,The Dispensary,"Dominic  Gorman, Georgina  Gorman, Paul Gorman",Limited Liability Company,Data Not Available,500 S Main St,Fort Bragg,CA,Mendocino,95437,Pgorman29@yahoo.Com,(707) 318-2043,Data Not Available,39.446981,-123.805608
6134,C10-0001533-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,01/14/2025 00:00:00,01/14/2027 00:00:00,,Crow House LLC,THE JOINT,"Michael Berk, Scott Berk, Seth Berk",Limited Liability Company,Data Not Available,35871 Date Palm Dr,Cathedral CTY,CA,Riverside,92234,Seth@palmroyalecollective.Com,(847) 875-0010,Data Not Available,33.7884998,-116.4584333
6388,C10-0001534-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/17/2025 00:00:00,01/17/2027 00:00:00,,University Ventures LLC,Wellgreens Dispensary,"Bessma Loussia, Sarmad Hallak",Limited Liability Company,Data Not Available,7180 University Ave,La Mesa,CA,San Diego,91942,Sam@wellgreens.Store,(619) 873-7389,Data Not Available,32.755346,-117.043488
6365,C10-0001535-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/17/2025 00:00:00,01/17/2027 00:00:00,,Perfect Union - Woodland LLC,Perfect Union,"Mansoor  Zakaria, Mark Pemberton, Thomas Cologna, Thomas Sheridan",Limited Liability Company,Data Not Available,"1810 E Main St, Suite 101",Woodland,CA,Yolo,95776,Licensing@mwgholdings.Com,(805) 441-5014,Data Not Available,38.676925,-121.737457
6366,C10-0001536-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/17/2025 00:00:00,01/17/2027 00:00:00,,Otc Monterey LLC,Off the Charts,"Anthony Gonzales, Darline  Yousif, Norman Yousif",Limited Liability Company,Data Not Available,734 Lighthouse Ave,Monterey,CA,Monterey,93940,Normanyousif11@gmail.Com,(949) 291-0587,Data Not Available,36.615386,-121.902817
6367,C10-0001537-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/22/2025 00:00:00,01/22/2027 00:00:00,,Dhs Business Management LLC,The Coughy Shop II,"Bernhard Brandenburg, Catherine Bagnara, Glenard Kotorri",Limited Liability Company,Data Not Available,17003 Palm Dr,Desert Hot Springs,CA,Riverside,92240,Info@cannamsterdam.Com,(760) 671-6466,Data Not Available,33.924357,-116.502298
6368,C10-0001538-LIC,Expired,Provisional,Commercial -  Retailer,Adult-Use and Medicinal,01/22/2025 00:00:00,01/22/2026 00:00:00,,California Rasta Pharmacy LLC [Equity Retailer],Rasta RX [Equity Retailer],Timothy McDaniel Jr.,Limited Liability Company,Data Not Available,355 N Fairfax Ave,Los Angeles,CA,Los Angeles,90036,Tmcdaniel@financialstud.Com,(661) 312-8168,Data Not Available,34.077782,-118.361674
6369,C10-0001539-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/27/2025 00:00:00,01/27/2027 00:00:00,,"Hilife Group Lg, LLC",BUZZ Cannabis,"Besma Ibrahim, Ray Ibrahim, Rita Hirmez, Sabah Toma",Limited Liability Company,Data Not Available,8290 Broadway,Lemon Grove,CA,San Diego,91945,Rayibrahimcanna@gmail.Com,(619) 857-3001,Data Not Available,32.746332,-117.019
6370,C10-0001540-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/27/2025 00:00:00,01/27/2027 00:00:00,,Olimpya LLC,Olimpya,"Levon Ehtibaryan, Rafik Ehtibaryan",Limited Liability Company,Data Not Available,4878 Fountain Ave,Los Angeles,CA,Los Angeles,90029,Olimpyahollywood@gmail.Com,(323) 449-9999,Data Not Available,34.095302,-118.295829
6371,C10-0001541-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,01/28/2025 00:00:00,01/28/2027 00:00:00,,Ccsea LLC,CCSea LLC,"Bradford Palmer, Grant Palmer",Limited Liability Company,Data Not Available,680 Broadway Ave,Seaside,CA,Monterey,93955,Cruz89@aol.Com,(831) 420-3227,Data Not Available,36.609016,-121.849418
6372,C10-0001542-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,02/04/2025 00:00:00,02/04/2027 00:00:00,,Grand-Era Inc. [Equity Retailer],PLNTBSD [Equity Retailer],"Judd Guevara, Sergio Huapaya",Corporation,Data Not Available,5324 York Blvd,Los Angeles,CA,Los Angeles,90042,Juddguevara@gmail.Com,(310) 409-5665,Data Not Available,34.119822,-118.199465
6373,C10-0001543-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,02/05/2025 00:00:00,02/05/2027 00:00:00,,Nectar Markets Of California LLC,Nectar,"Jeremy Pratt, MIchael  Olson",Limited Liability Company,Data Not Available,1519 Yosemite Ave,Manteca,CA,San Joaquin,95337,Applications@nectarmarkets.Com,(503) 729-4891,Data Not Available,37.798663,-121.24137
6374,C10-0001544-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,02/10/2025 00:00:00,02/10/2027 00:00:00,,Otc Nc LLC,Off the Charts,Norman Yousif,Limited Liability Company,Data Not Available,1930 Cleveland Ave,National City,CA,San Diego,91950,Normanyousif11@gmail.Com,(949) 291-0587,Data Not Available,32.663388,-117.111481
6375,C10-0001550-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,02/14/2025 00:00:00,02/14/2027 00:00:00,,Status Ie LLC,Status IE LLC,elliott Reyes,Limited Liability Company,Data Not Available,"11619 Rancho Rd, Unit 4",Adelanto,CA,San Bernardino,92301,Coach91reyes@gmail.Com,(818) 485-7793,Data Not Available,34.558952,-117.411138
6376,C10-0001551-LIC,Surrendered,Annual,Commercial -  Retailer,Adult-Use and Medicinal,02/18/2025 00:00:00,02/18/2027 00:00:00,,Element 7 Redwood City LLC,ELEMENT 7 REDWOOD CITY LLC,"Kevin Singer, Robert Divito",Limited Liability Company,Data Not Available,"615 Woodside Rd, Suite 1",Redwood City,CA,San Mateo,94061,Robert@e7ca.Com,(415) 906-9655,Data Not Available,37.468815,-122.223221
6377,C10-0001552-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,02/19/2025 00:00:00,02/19/2027 00:00:00,,Manifest Venture LLC,The Sweet Spot,"Henry Huang, Jesse Narvaez, Manuel Rivera",Limited Liability Company,Data Not Available,2489 Guerneville Rd,Santa Rosa,CA,Sonoma,95403,Huang3388@yahoo.Com,(707) 217-6368,Data Not Available,38.452824,-122.769362
6378,C10-0001553-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,02/25/2025 00:00:00,02/25/2027 00:00:00,,Sessions Ventures LLC,Sessions,"Chetan Abrol, Joshua Muse, Pearl Ayon, Wayne Scherer",Limited Liability Company,Data Not Available,700 Bay Marina Dr,National City,CA,San Diego,91950,Alex@sessionsbythebay.Com,(858) 260-8815,Data Not Available,32.659008,-117.108978
6379,C10-0001554-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,03/07/2025 00:00:00,03/07/2027 00:00:00,,Pico Legacy LLC. [Equity Retailer],Data Not Available,"Adie Meiri, Brittani Arceneux",Limited Liability Company,Data Not Available,"6110 W Pico Blvd, Suite C",Los Angeles,CA,Los Angeles,90035,Picolegacy1@gmail.Com,(213) 364-3177,Data Not Available,34.052749,-118.374367
6380,C10-0001556-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,03/11/2025 00:00:00,03/11/2027 00:00:00,,"North Country Operations, Inc","NORTH COUNTRY OPERATIONS, INC","Daryoush  Azimi, Jeremy  Goodin",Corporation,Data Not Available,4749 14th Ave,Sacramento,CA,Sacramento,95820,Ncosacramento@gmail.Com,(916) 969-8558,Data Not Available,38.53955,-121.450173
6381,C10-0001557-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,03/12/2025 00:00:00,03/12/2027 00:00:00,,"Sundial Collective San Diego, LLC",Perfect Union,"Mansoor Zakaria, Thomas  Cologna, Thomas Sheridan",Limited Liability Company,Data Not Available,909 Cardiff St,San Diego,CA,San Diego,92114,Licensing@mwgholdings.Com,(805) 441-5014,Data Not Available,32.715571,-117.024825
6382,C10-0001558-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,03/18/2025 00:00:00,03/19/2027 00:00:00,,Lexington Meadows Creek Corp.,Fuego Lucerne Cannabis Dispensary,"Ana Garcia, Anthony  Anthony Blanco",Corporation,Data Not Available,6272 E Highway 20,Lucerne,CA,Lake,95458,Bicgroup1@gmail.Com,(707) 501-8259,Data Not Available,39.088742,-122.793954
6383,C10-0001560-LIC,Expired,Annual,Commercial -  Retailer,Adult-Use and Medicinal,03/20/2025 00:00:00,03/20/2026 00:00:00,,Sal Holdings LLC [Equity Retailer],HARVEST OF SAN PEDRO [Equity Retailer],"Ashley Mumford, Christopher Huynh, Laheaven Jones, Sam Dabbas",Limited Liability Company,Data Not Available,1804 S Pacific Ave,San Pedro,CA,Los Angeles,90731,SalholdingsLLC28@gmail.Com,(213) 465-6342,Data Not Available,33.727617,-118.287694
6384,C10-0001561-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,03/22/2025 00:00:00,03/22/2027 00:00:00,,Yrocz Inc [Equity Retailer],Mammoth Roots [Equity Retailer],"Cory Zila, Nicole Smith",Corporation,Data Not Available,"94 Laurel Mountain Rd, Unit 204",Mammoth Lakes,CA,Mono,93546,Nicole@mammothroots.Com,(760) 965-6363,Data Not Available,37.645539,-118.968276
6385,C10-0001562-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,03/25/2025 00:00:00,03/25/2027 00:00:00,,Humboldt Honey Dispensary LLC,Humboldt Honey Dispensary LLC,"David Mulhern, Juan Diaz",Limited Liability Company,Data Not Available,103 5th St,Eureka,CA,Humboldt,95501,Juandiazpromo@gmail.Com,(707) 496-8770,Data Not Available,40.801488,-124.17014
6386,C10-0001563-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,03/26/2025 00:00:00,03/26/2027 00:00:00,,"Flavors Of Riverbank, Inc",Flavors of Riverbank,Angilbert Sarkis,Corporation,Data Not Available,2213 Pattterson Rd,Riverbank,CA,Stanislaus,95367,Corp@flavors.Care,(209) 554-0801,Data Not Available,37.733134,-120.957522
6387,C10-0001564-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,03/27/2025 00:00:00,03/27/2027 00:00:00,,"Bakery Antioch I, LLC",Flame,"Amar Salim, Sarmad Hayawi, Steven Petrus",Corporation,Data Not Available,2515 W 10th St,Antioch,CA,Contra Costa,94509,Shayawi@gmail.Com,(619) 729-7785,Data Not Available,38.0118093,-121.8378538
6390,C10-0001566-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/08/2025 00:00:00,04/08/2027 00:00:00,,Catalyst - Long Beach V LLC,Catalyst - Long Beach Retro Row,"Elliot Lewis, Peter Sverkos",Limited Liability Company,Data Not Available,2800 E 4th St,Long Beach,CA,Los Angeles,90814,Elliotlewis6700@catalystcannabis.Co,(562) 980-0057,Data Not Available,33.771509,-118.158694
6413,C10-0001567-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,04/09/2025 00:00:00,04/09/2027 00:00:00,,Slcg Inc [Equity Retailer],L.A. DULCE [Equity Retailer],"Hannah Barajas, Jose Barajas",Corporation,Data Not Available,2210 S Pacific Ave,San Pedro,CA,Los Angeles,90731,Joeleeb7981@icloud.Com,(323) 723-8631,Data Not Available,33.7240058,-118.2876532
